gu,dong,gu_dong,Id,bus_stop_name
송파구,가락동,송파구_가락동,123000007,송파역
송파구,가락동,송파구_가락동,123000009,가락시장.가락시장역
송파구,가락동,송파구_가락동,123000010,가락시장.가락시장역
송파구,가락동,송파구_가락동,123000114,송파역
송파구,가락동,송파구_가락동,123000635,오금역3번출구
송파구,가락동,송파구_가락동,123000252,가윤예식장
송파구,가락동,송파구_가락동,123000253,가락동미륭아파트
송파구,가락동,송파구_가락동,123000254,가락동쌍용아파트
송파구,가락동,송파구_가락동,123000255,송파중학교
송파구,가락동,송파구_가락동,123000257,개롱역3번출구
송파구,가락동,송파구_가락동,123000258,삼환아파트
송파구,가락동,송파구_가락동,123000260,문정시영.세영청마루아파트
송파구,가락동,송파구_가락동,123000261,문정시영가락프라자아파트
송파구,가락동,송파구_가락동,123000262,가락2동프라자아파트
송파구,가락동,송파구_가락동,123000263,가락2동프라자아파트
송파구,가락동,송파구_가락동,123000264,극동아파트
송파구,가락동,송파구_가락동,123000265,가락2동극동아파트
송파구,가락동,송파구_가락동,123000266,가락동극동아파트
송파구,가락동,송파구_가락동,123000267,가락동쌍용아파트앞
송파구,가락동,송파구_가락동,123000268,가주초등학교
송파구,가락동,송파구_가락동,123000269,가동초등학교
송파구,가락동,송파구_가락동,123000270,가락2동주민센터
송파구,가락동,송파구_가락동,123000271,가락2동주민센터
송파구,가락동,송파구_가락동,123000272,가락시장.가락시장역
송파구,가락동,송파구_가락동,123000274,문정1동주민센터.로데오거리
송파구,가락동,송파구_가락동,123000275,건너말공원입구
송파구,가락동,송파구_가락동,123000597,가락대림아파트
송파구,가락동,송파구_가락동,123000596,샛별어린이공원입구
송파구,가락동,송파구_가락동,123000278,송파경찰서.오금역
송파구,가락동,송파구_가락동,123000279,가락동쌍용아파트
송파구,가락동,송파구_가락동,123000280,가락대림아파트
송파구,가락동,송파구_가락동,123000281,신가초등학교
송파구,가락동,송파구_가락동,123000282,신가초등학교
송파구,가락동,송파구_가락동,123000283,석촌중학교후문
송파구,가락동,송파구_가락동,123000284,석촌중학교후문
송파구,가락동,송파구_가락동,123000286,경찰병원.KT가락지사
송파구,가락동,송파구_가락동,123000287,경찰병원.KT가락지사
송파구,가락동,송파구_가락동,123000288,경찰병원.서울동부고용노동지청
송파구,가락동,송파구_가락동,123000289,가락시장역4번출구.제일오피스텔
송파구,가락동,송파구_가락동,123000291,경찰병원.서울동부고용노동지청
송파구,가락동,송파구_가락동,123000294,가락시장.가락시장역
송파구,가락동,송파구_가락동,123000295,가락시장.가락몰
송파구,가락동,송파구_가락동,123000296,가락시장남문
송파구,가락동,송파구_가락동,123000297,가락시장?헬리오시티
송파구,가락동,송파구_가락동,123000298,가락시장.헬리오시티
송파구,가락동,송파구_가락동,123000299,가락1동주민센터
송파구,가락동,송파구_가락동,123000609,가락시장동문
송파구,가락동,송파구_가락동,123000309,홍이공원
송파구,가락동,송파구_가락동,123000310,홍이공원
송파구,가락동,송파구_가락동,123000352,가락시장역5번출구
송파구,가락동,송파구_가락동,123000367,가락래미안앞
송파구,가락동,송파구_가락동,123900002,송파역
송파구,가락동,송파구_가락동,123900001,송파역.헬리오시티
송파구,가락동,송파구_가락동,123900015,가락동부센트레빌아파트
송파구,가락동,송파구_가락동,123000529,가락동
송파구,가락동,송파구_가락동,123000528,경찰병원.서울동부고용노동지청
송파구,가락동,송파구_가락동,123000524,경찰병원.서울동부고용노동지청
송파구,가락동,송파구_가락동,123000523,가락동
송파구,가락동,송파구_가락동,123000558,오금역
송파구,가락동,송파구_가락동,123000559,오금역
구로구,가리봉동,구로구_가리봉동,116000042,디지털단지오거리
구로구,가리봉동,구로구_가리봉동,116000043,디지털단지오거리
구로구,가리봉동,구로구_가리봉동,116000045,가리봉시장
구로구,가리봉동,구로구_가리봉동,116000046,가리봉시장
구로구,가리봉동,구로구_가리봉동,116000047,남구로역
구로구,가리봉동,구로구_가리봉동,116000139,삼부르네상스.효성아파트
구로구,가리봉동,구로구_가리봉동,116000648,가리봉파출소
구로구,가리봉동,구로구_가리봉동,116000635,디지털단지오거리
구로구,가리봉동,구로구_가리봉동,116000444,디지털단지오거리
금천구,가산동,금천구_가산동,117000928,한일유앤아이아파트
금천구,가산동,금천구_가산동,117900141,한일유엔아이APT
금천구,가산동,금천구_가산동,117000320,한일유엔아이아파트
금천구,가산동,금천구_가산동,117000016,디지털3단지.롯데정보통신
금천구,가산동,금천구_가산동,117000017,에이스하이엔드타워5차
금천구,가산동,금천구_가산동,117000018,디지털3단지.영창실업
금천구,가산동,금천구_가산동,117000019,디지털3단지운동장
금천구,가산동,금천구_가산동,117000020,가산디지털단지역
금천구,가산동,금천구_가산동,117000021,가산디지털단지역
금천구,가산동,금천구_가산동,117000022,디지털3단지.월드벤처센터
금천구,가산동,금천구_가산동,117000023,디지털3단지.(주)로옴코리아
금천구,가산동,금천구_가산동,117000024,디지털3단지사거리
금천구,가산동,금천구_가산동,117000025,디지털3단지사거리
금천구,가산동,금천구_가산동,117000026,디지털3단지사거리
금천구,가산동,금천구_가산동,117000027,금천패션아울렛사거리.마리오
금천구,가산동,금천구_가산동,117000028,금천패션아울렛사거리.W몰
금천구,가산동,금천구_가산동,117000927,금천패션아울렛사거리.현대아울렛
금천구,가산동,금천구_가산동,117000030,디지털단지오거리
금천구,가산동,금천구_가산동,117000031,디지털단지오거리
금천구,가산동,금천구_가산동,117000032,디지털단지오거리
금천구,가산동,금천구_가산동,117000033,가산초등학교
금천구,가산동,금천구_가산동,117000034,가산동주민센터.금천글로벌센터
금천구,가산동,금천구_가산동,117000035,가산동주민센터.금천글로벌센터
금천구,가산동,금천구_가산동,117000036,구립가산도서관.두산위브아파트
금천구,가산동,금천구_가산동,116000636,디지털단지오거리.가산파출소
금천구,가산동,금천구_가산동,117000119,제일모직아울렛
금천구,가산동,금천구_가산동,117000120,벽산디지털밸리
금천구,가산동,금천구_가산동,117000121,마리오아울렛
금천구,가산동,금천구_가산동,117000122,국민연금공단구로금천지사앞
금천구,가산동,금천구_가산동,117000123,가산디지털단지역
금천구,가산동,금천구_가산동,117000124,마리오아울렛
금천구,가산동,금천구_가산동,117000125,벽산디지털밸리
금천구,가산동,금천구_가산동,117000126,제일모직아울렛
금천구,가산동,금천구_가산동,117000129,가산디지털단지역입구
금천구,가산동,금천구_가산동,117000130,가산동기점
금천구,가산동,금천구_가산동,117000131,가산동종점
금천구,가산동,금천구_가산동,117000935,가산디지털단지역1번출구
금천구,가산동,금천구_가산동,117000134,디지털3단지.영창실업
금천구,가산동,금천구_가산동,117000135,디지털3단지.가산비즈니스센터
금천구,가산동,금천구_가산동,117000136,디지털3단지운동장
금천구,가산동,금천구_가산동,117000138,가산디지털단지역
금천구,가산동,금천구_가산동,116000615,스타밸리앞
금천구,가산동,금천구_가산동,117000926,가산디지털단지역1호선
금천구,가산동,금천구_가산동,117900163,가산한화비즈메트로2차
금천구,가산동,금천구_가산동,117900224,RSM타워.르노코리아서부사업소
금천구,가산동,금천구_가산동,117900140,가산디지털단지역
금천구,가산동,금천구_가산동,117900225,아톰주식회사
금천구,가산동,금천구_가산동,117900099,온누리아파트
금천구,가산동,금천구_가산동,117900095,에이스하이엔드타워클래식
금천구,가산동,금천구_가산동,117900090,가산테라타워
금천구,가산동,금천구_가산동,117900083,구립가산도서관.두산위브아파트
금천구,가산동,금천구_가산동,117900074,대륭테크노2차
금천구,가산동,금천구_가산동,117900073,두산위브아파트정문
금천구,가산동,금천구_가산동,117900070,대륭테크노타운
금천구,가산동,금천구_가산동,117900069,가산동주민센터.금천글로벌센터
금천구,가산동,금천구_가산동,117900220,대륭테크노타운19차
금천구,가산동,금천구_가산동,117900142,에이스태세라타워
금천구,가산동,금천구_가산동,117900067,고원약국
금천구,가산동,금천구_가산동,117900061,STXV타워
금천구,가산동,금천구_가산동,117900058,한신IT타워
금천구,가산동,금천구_가산동,117900215,가산동주민센터
금천구,가산동,금천구_가산동,117900216,SG세계물산
금천구,가산동,금천구_가산동,117900217,가산로데오거리
금천구,가산동,금천구_가산동,116900302,이앤씨드림타워7차
금천구,가산동,금천구_가산동,117900056,LG전자.W몰
금천구,가산동,금천구_가산동,117900055,가산디지털단지역1호선앞
금천구,가산동,금천구_가산동,117900218,가산디지털단지역
금천구,가산동,금천구_가산동,117900050,KCC웰츠밸리
금천구,가산동,금천구_가산동,117000181,독산역
금천구,가산동,금천구_가산동,117000182,독산역
금천구,가산동,금천구_가산동,117000209,산업단지백양사
금천구,가산동,금천구_가산동,117000225,에이스하이엔드10차
금천구,가산동,금천구_가산동,117000226,대륭테크노타운17차
금천구,가산동,금천구_가산동,117000931,금천패션아울렛사거리.마리오
금천구,가산동,금천구_가산동,117000278,STXV타워
금천구,가산동,금천구_가산동,117000314,가산디지털단지역
금천구,가산동,금천구_가산동,117000299,가산디지털단지역
금천구,가산동,금천구_가산동,117000312,패션단지
금천구,가산동,금천구_가산동,117000313,패션단지
금천구,가산동,금천구_가산동,117900144,벽산디지털밸리2차
금천구,가산동,금천구_가산동,117900033,고원약국
금천구,가산동,금천구_가산동,117900031,대륭테크노타운8차
금천구,가산동,금천구_가산동,117900029,가산동주민센터.금천글로벌센터
금천구,가산동,금천구_가산동,117900028,벽산디지털밸리6차
금천구,가산동,금천구_가산동,117900026,두산위브아파트정문
금천구,가산동,금천구_가산동,117900023,가산디지털단지역1호선
금천구,가산동,금천구_가산동,116900305,한국건설생활환경시험연구원
금천구,가산동,금천구_가산동,117900019,구립가산도서관.두산위브아파트
금천구,가산동,금천구_가산동,117900018,한진택배
금천구,가산동,금천구_가산동,117900017,가산테라타워
금천구,가산동,금천구_가산동,117000914,마이크로오피스사거리앞
금천구,가산동,금천구_가산동,117900014,성지아트빌
금천구,가산동,금천구_가산동,117900011,대륭테크노타운
금천구,가산동,금천구_가산동,117900010,온누리아파트
금천구,가산동,금천구_가산동,117900145,대륭테크노2차.12차
금천구,가산동,금천구_가산동,117900005,교학사
금천구,가산동,금천구_가산동,117900044,가산디지털단지역
금천구,가산동,금천구_가산동,117900146,한일유엔아이
금천구,가산동,금천구_가산동,117900123,두산어린이공원
금천구,가산동,금천구_가산동,117000319,LG전자
금천구,가산동,금천구_가산동,117000318,LG전자
금천구,가산동,금천구_가산동,117000317,구로세관
금천구,가산동,금천구_가산동,117000316,구로세관
금천구,가산동,금천구_가산동,117000315,7호선가산디지털단지역
강서구,가양동,강서구_가양동,115000038,가양8단지아파트.가양역
강서구,가양동,강서구_가양동,115000128,양천향교역.휴먼빌아파트
강서구,가양동,강서구_가양동,115000129,양천향교입구
강서구,가양동,강서구_가양동,115000130,가양한강타운아파트
강서구,가양동,강서구_가양동,115000131,가양한강타운아파트
강서구,가양동,강서구_가양동,115000132,가양2단지성지아파트.동양고등학교
강서구,가양동,강서구_가양동,115000133,가양2단지성지아파트.동양고등학교
강서구,가양동,강서구_가양동,115000134,한보구암마을아파트
강서구,가양동,강서구_가양동,115000135,가양동천주교영등포공업고등학교
강서구,가양동,강서구_가양동,115000136,서울서진학교.우체국앞.허준박물관
강서구,가양동,강서구_가양동,115000137,탑산초등학교.허준박물관
강서구,가양동,강서구_가양동,115000138,가양4단지아파트
강서구,가양동,강서구_가양동,115000139,대림경동아파트
강서구,가양동,강서구_가양동,115000140,가양5단지아파트
강서구,가양동,강서구_가양동,115000141,가양2동강변아파트
강서구,가양동,강서구_가양동,115000142,가양6단지아파트
강서구,가양동,강서구_가양동,115000143,가양초등학교
강서구,가양동,강서구_가양동,115000144,강서구청별관
강서구,가양동,강서구_가양동,115000145,가양3동주민센터
강서구,가양동,강서구_가양동,115000146,가양9단지아파트
강서구,가양동,강서구_가양동,115000147,가양9단지아파트.세현고등학교
강서구,가양동,강서구_가양동,115000158,증미역.강서소방서
강서구,가양동,강서구_가양동,115000161,가양역.현대아파트
강서구,가양동,강서구_가양동,115000163,가양역.우성아파트
강서구,가양동,강서구_가양동,115000164,SBS공개홀
강서구,가양동,강서구_가양동,115000927,가양4.5단지상가앞
강서구,가양동,강서구_가양동,115000167,서울서진학교
강서구,가양동,강서구_가양동,115000169,강서한강자이아파트
강서구,가양동,강서구_가양동,115000170,가양동CJ주식회사
강서구,가양동,강서구_가양동,115000171,가양동CJ주식회사
강서구,가양동,강서구_가양동,115000172,양천초등학교.겸재정선미술관
강서구,가양동,강서구_가양동,115000173,양천초등학교.겸재정선미술관
강서구,가양동,강서구_가양동,115000174,겸재정선미술관.서울식물원
강서구,가양동,강서구_가양동,115000233,강서한강자이아파트
강서구,가양동,강서구_가양동,115000234,강서구청별관
강서구,가양동,강서구_가양동,115000244,가양7단지상가
강서구,가양동,강서구_가양동,115000250,가양7단지상가앞
강서구,가양동,강서구_가양동,115000264,가양4.5단지상가앞
강서구,가양동,강서구_가양동,115900031,증미역2번출구
강서구,가양동,강서구_가양동,115000610,가양역
강서구,가양동,강서구_가양동,115000627,가양대교남단(가상)
강서구,가양동,강서구_가양동,115900128,변전소
강서구,가양동,강서구_가양동,115000903,가양대교(가상)
강서구,가양동,강서구_가양동,115000902,가양대교(가상)
종로구,가회동,종로구_가회동,100900059,사우디대사관앞.경남빌라
종로구,가회동,종로구_가회동,100900058,안국선원.삼거리
종로구,가회동,종로구_가회동,100900052,북촌한옥마을입구.정세권활동터
종로구,가회동,종로구_가회동,100900048,가회동주민센터
종로구,가회동,종로구_가회동,100900168,가회동주민센터
종로구,가회동,종로구_가회동,100900162,북촌한옥마을입구.정세권활동터
종로구,가회동,종로구_가회동,100900157,안국선원.삼거리
종로구,가회동,종로구_가회동,100900153,사우디대사관
용산구,갈월동,용산구_갈월동,102000010,숙대입구역
용산구,갈월동,용산구_갈월동,102000018,남영역
용산구,갈월동,용산구_갈월동,102000019,남영역
용산구,갈월동,용산구_갈월동,102000036,남영역
용산구,갈월동,용산구_갈월동,102000115,남영우체국
용산구,갈월동,용산구_갈월동,102000233,갈월동4호선숙대입구
용산구,갈월동,용산구_갈월동,102900028,갈월동사회복지회관
용산구,갈월동,용산구_갈월동,102900026,숙대역7번출구
용산구,갈월동,용산구_갈월동,102900068,갈월동
용산구,갈월동,용산구_갈월동,102900089,갑을빌딩
은평구,갈현동,은평구_갈현동,111000925,세명컴퓨터고등학교
은평구,갈현동,은평구_갈현동,111000029,박석고개
은평구,갈현동,은평구_갈현동,111000030,신한은행갈현지점
은평구,갈현동,은평구_갈현동,111000053,역촌중앙시장
은평구,갈현동,은평구_갈현동,111000054,구산사거리
은평구,갈현동,은평구_갈현동,111000055,선진운수종점
은평구,갈현동,은평구_갈현동,111000056,선정중고등학교
은평구,갈현동,은평구_갈현동,111000115,연신내역.로데오거리
은평구,갈현동,은평구_갈현동,111000116,은평연세병원
은평구,갈현동,은평구_갈현동,111000117,구산역4번출구
은평구,갈현동,은평구_갈현동,111000133,갈현1동주민센터
은평구,갈현동,은평구_갈현동,111000134,한일탕
은평구,갈현동,은평구_갈현동,111000135,한일탕
은평구,갈현동,은평구_갈현동,111000136,갈현1동주민센터
은평구,갈현동,은평구_갈현동,111000181,한솔아파트입구선정중학교후문
은평구,갈현동,은평구_갈현동,111000182,갈현동미미아파트
은평구,갈현동,은평구_갈현동,111000183,선일여고입구
은평구,갈현동,은평구_갈현동,111000184,갈현동성당앞
은평구,갈현동,은평구_갈현동,111000185,갈현동성당앞
은평구,갈현동,은평구_갈현동,111000186,선일여고입구
은평구,갈현동,은평구_갈현동,111000187,갈현동미미아파트
은평구,갈현동,은평구_갈현동,111000188,한솔아파트입구선정중학교후문
은평구,갈현동,은평구_갈현동,111000299,구산동사거리
은평구,갈현동,은평구_갈현동,111000300,구산동사거리
은평구,갈현동,은평구_갈현동,111000325,갈현노인복지센터
은평구,갈현동,은평구_갈현동,111001110,갈현중앙시장
은평구,갈현동,은평구_갈현동,111001109,갈현중앙시장
은평구,갈현동,은평구_갈현동,111900102,대성중.고등학교
은평구,갈현동,은평구_갈현동,111900058,12번지건영아파트
은평구,갈현동,은평구_갈현동,111900100,선일여고.빅데이터고
은평구,갈현동,은평구_갈현동,111900098,미미슈퍼
은평구,갈현동,은평구_갈현동,111900096,미니마트
은평구,갈현동,은평구_갈현동,111900095,미미아파트
은평구,갈현동,은평구_갈현동,111900093,충남슈퍼
은평구,갈현동,은평구_갈현동,111900091,후레쉬유통
은평구,갈현동,은평구_갈현동,111900090,갈현초교.로데오거리
은평구,갈현동,은평구_갈현동,111900088,신창슈퍼
은평구,갈현동,은평구_갈현동,111900086,그린마트
은평구,갈현동,은평구_갈현동,111900083,대한슈퍼
은평구,갈현동,은평구_갈현동,111900082,갈현1동주민센터
은평구,갈현동,은평구_갈현동,111900078,한일탕
은평구,갈현동,은평구_갈현동,111900076,동아문구
은평구,갈현동,은평구_갈현동,111900073,갈현1동주민센터
은평구,갈현동,은평구_갈현동,111900064,갈현1동주민센터
은평구,갈현동,은평구_갈현동,111900061,그린마트
은평구,갈현동,은평구_갈현동,111900055,후레쉬유통
은평구,갈현동,은평구_갈현동,111900052,갈헌1동주민센터
은평구,갈현동,은평구_갈현동,111900051,미니마트
은평구,갈현동,은평구_갈현동,111900049,갈현노인복지센터
은평구,갈현동,은평구_갈현동,111900048,석광사
은평구,갈현동,은평구_갈현동,111900046,한일탕
은평구,갈현동,은평구_갈현동,111900110,연신내역.물빛공원
은평구,갈현동,은평구_갈현동,111900043,금원빌라
은평구,갈현동,은평구_갈현동,111900042,갈현초교.로데오거리
은평구,갈현동,은평구_갈현동,111900040,영진빌라
은평구,갈현동,은평구_갈현동,111900039,미미아파트
은평구,갈현동,은평구_갈현동,111900036,일진빌라
은평구,갈현동,은평구_갈현동,111900035,선일여고.빅데이터고
은평구,갈현동,은평구_갈현동,111900032,미곡빌라
은평구,갈현동,은평구_갈현동,111900028,양지빌라
은평구,갈현동,은평구_갈현동,111900014,연신내역6번출구
은평구,갈현동,은평구_갈현동,111900012,청구성심병원후문
은평구,갈현동,은평구_갈현동,111900010,연갈현공판장후문
은평구,갈현동,은평구_갈현동,111900157,G캐슬아파트
은평구,갈현동,은평구_갈현동,111900156,길마어린이공원
은평구,갈현동,은평구_갈현동,111900155,길천사우나
은평구,갈현동,은평구_갈현동,111900152,청구성심병원
은평구,갈현동,은평구_갈현동,111900151,아름다운교회
은평구,갈현동,은평구_갈현동,111900150,길마어린이공원
은평구,갈현동,은평구_갈현동,111900149,G캐슬아파트
은평구,갈현동,은평구_갈현동,111900148,한솔아파트입구
은평구,갈현동,은평구_갈현동,111900134,6번지입구
강동구,강일동,강동구_강일동,124000001,강동공영차고지
강동구,강일동,강동구_강일동,124000002,강동공영차고지
강동구,강일동,강동구_강일동,124000004,고덕리엔파크1단지
강동구,강일동,강동구_강일동,124000006,해뜨는주유소
강동구,강일동,강동구_강일동,124000437,미사강변18단지.강일리버10단지
강동구,강일동,강동구_강일동,124000462,강일리버5단지.미사강변루나리움
강동구,강일동,강동구_강일동,124000440,미사강변17단지.강일리버7단지
강동구,강일동,강동구_강일동,124000429,강일리버파크6단지
강동구,강일동,강동구_강일동,124000201,강일동주민센터
강동구,강일동,강동구_강일동,124000202,강일동주민센터
강동구,강일동,강동구_강일동,124000203,강일리버파크4단지.2단지
강동구,강일동,강동구_강일동,124000204,강일리버파크2단지.4단지
강동구,강일동,강동구_강일동,124000205,강일고등학교.강일리버파크7단지
강동구,강일동,강동구_강일동,124000206,강일고등학교.강일리버파크7단지
강동구,강일동,강동구_강일동,124000207,강일리버파크6단지
강동구,강일동,강동구_강일동,124000209,강일초등학교
강동구,강일동,강동구_강일동,124000210,강일초등학교
강동구,강일동,강동구_강일동,124000341,강일리버파크9단지.10단지
강동구,강일동,강동구_강일동,124000329,강일리버파크10단지.9단지
강동구,강일동,강동구_강일동,124000211,강일리버파크8단지
강동구,강일동,강동구_강일동,124000212,강일리버파크8단지
강동구,강일동,강동구_강일동,124000213,강일리버파크4단지.5단지
강동구,강일동,강동구_강일동,124000214,강일리버파크5단지.4단지
강동구,강일동,강동구_강일동,124000215,강일리버파크1단지.3단지
강동구,강일동,강동구_강일동,124000216,강일리버파크3단지.1단지
강동구,강일동,강동구_강일동,124000338,강일리버파크9단지후문
강동구,강일동,강동구_강일동,124000339,강일리버파크9단지후문
강동구,강일동,강동구_강일동,124000344,강동공영차고지
강동구,강일동,강동구_강일동,124000368,강일역.고덕리엔파크2단지.3단지
강동구,강일동,강동구_강일동,124000367,강일역.고덕리엔파크3단지.2단지
강동구,강일동,강동구_강일동,124000457,강동리버스트7.6단지
강동구,강일동,강동구_강일동,124000456,강동리버스트6.7단지
강동구,강일동,강동구_강일동,124000458,강동리버스트상가
강동구,강일동,강동구_강일동,124000459,강동리버스트상가
강동구,강일동,강동구_강일동,124000460,강동리버스트8단지
강동구,강일동,강동구_강일동,124000469,강일역2번출구
강동구,강일동,강동구_강일동,124900026,가래여울
강동구,강일동,강동구_강일동,124900061,강일리버파크3단지301동
강동구,강일동,강동구_강일동,124900022,강일리버파크1단지103동
강동구,강일동,강동구_강일동,124900062,강일고등학교.강일리버파크7단지
강동구,강일동,강동구_강일동,124900018,강일리버파크3단지308동
강동구,강일동,강동구_강일동,124900055,강일리버파크1단지.금화사
강동구,강일동,강동구_강일동,124900066,강일리버파크6단지
강동구,강일동,강동구_강일동,124900067,강일리버파크6단지610동
강동구,강일동,강동구_강일동,124900057,강일리버파크1단지정문
강동구,강일동,강동구_강일동,124900111,가래여울
강동구,강일동,강동구_강일동,124900127,강동리버스트4단지
강동구,강일동,강동구_강일동,124900129,강동리버스트8단지
강동구,강일동,강동구_강일동,124900130,강동리버스트8단지
강동구,강일동,강동구_강일동,124900128,강빛초.중학교
구로구,개봉동,구로구_개봉동,116000009,개봉역.영화아파트
구로구,개봉동,구로구_개봉동,116000011,경인중학교.개봉사거리
구로구,개봉동,구로구_개봉동,116000012,경인중학교.개봉사거리
구로구,개봉동,구로구_개봉동,116000078,개봉사거리
구로구,개봉동,구로구_개봉동,116000080,경인중학교
구로구,개봉동,구로구_개봉동,116000082,개봉치안센터
구로구,개봉동,구로구_개봉동,116000117,대원주유소
구로구,개봉동,구로구_개봉동,116000118,대원주유소
구로구,개봉동,구로구_개봉동,116000119,현대아파트.개봉중앙시장
구로구,개봉동,구로구_개봉동,116000120,현대아파트.개봉중앙시장
구로구,개봉동,구로구_개봉동,116000127,개봉푸르지오아파트
구로구,개봉동,구로구_개봉동,116000128,개봉푸르지오아파트
구로구,개봉동,구로구_개봉동,116000130,용두연립
구로구,개봉동,구로구_개봉동,116000142,개봉역
구로구,개봉동,구로구_개봉동,116000143,개봉역
구로구,개봉동,구로구_개봉동,116000144,개봉1동사거리.개봉푸르지오아파트
구로구,개봉동,구로구_개봉동,116000145,개봉1동사거리
구로구,개봉동,구로구_개봉동,116000609,개봉역
구로구,개봉동,구로구_개봉동,116000612,개봉고가
구로구,개봉동,구로구_개봉동,116000288,거성푸르뫼아파트
구로구,개봉동,구로구_개봉동,116000287,거성푸르뫼아파트
구로구,개봉동,구로구_개봉동,116000614,개봉1동사거리
구로구,개봉동,구로구_개봉동,116000613,개봉1동사거리
구로구,개봉동,구로구_개봉동,116000611,동부골든아파트후문
구로구,개봉동,구로구_개봉동,116900106,개봉한진아파트.기점
구로구,개봉동,구로구_개봉동,116900107,개봉역
구로구,개봉동,구로구_개봉동,116900097,개봉역
구로구,개봉동,구로구_개봉동,116900238,개봉사거리
구로구,개봉동,구로구_개봉동,116900100,개봉3동주민센터
구로구,개봉동,구로구_개봉동,116900092,용두연립
구로구,개봉동,구로구_개봉동,116900105,개봉전화국
구로구,개봉동,구로구_개봉동,116900090,세븐일레븐편의점
구로구,개봉동,구로구_개봉동,116900085,개봉1동주민센터
구로구,개봉동,구로구_개봉동,116900281,개봉역.림괄아파트
구로구,개봉동,구로구_개봉동,116900083,이마트
구로구,개봉동,구로구_개봉동,116900077,낙원할인마트
구로구,개봉동,구로구_개봉동,116000620,경북슈퍼마켓
구로구,개봉동,구로구_개봉동,116900072,성화단지앞
구로구,개봉동,구로구_개봉동,116900230,개봉1치안센터
구로구,개봉동,구로구_개봉동,116900231,삼원목욕탕
구로구,개봉동,구로구_개봉동,116900235,경북슈퍼마켓
구로구,개봉동,구로구_개봉동,116900232,오류중학교
구로구,개봉동,구로구_개봉동,116900041,철산교앞
구로구,개봉동,구로구_개봉동,116900033,현대IPARK후문
구로구,개봉동,구로구_개봉동,116900032,건강약국
구로구,개봉동,구로구_개봉동,116900027,현대IPARK정문
구로구,개봉동,구로구_개봉동,116900026,개봉전화국
구로구,개봉동,구로구_개봉동,116900025,개봉중학교
구로구,개봉동,구로구_개봉동,116900024,오류중학교
구로구,개봉동,구로구_개봉동,116900018,현대2차APT
구로구,개봉동,구로구_개봉동,116900017,개봉3동주민센터
구로구,개봉동,구로구_개봉동,116900016,건강약국
구로구,개봉동,구로구_개봉동,116900015,삼원목욕탕
구로구,개봉동,구로구_개봉동,116900014,거성아파트
구로구,개봉동,구로구_개봉동,116900280,동부에이스
구로구,개봉동,구로구_개봉동,116900282,개봉푸르지오후문
구로구,개봉동,구로구_개봉동,116900283,개봉푸르지오정문
구로구,개봉동,구로구_개봉동,116900284,개봉1동사거리
구로구,개봉동,구로구_개봉동,116900010,개봉한진아파트.기점
구로구,개봉동,구로구_개봉동,116900291,정도주택
구로구,개봉동,구로구_개봉동,116900292,신세기아파트
구로구,개봉동,구로구_개봉동,116900287,브라운스톤
구로구,개봉동,구로구_개봉동,116900288,개웅어린이공원
구로구,개봉동,구로구_개봉동,116900289,거성슈퍼
구로구,개봉동,구로구_개봉동,116900290,대림그린빌라
구로구,개봉동,구로구_개봉동,116900293,에덴맨션
구로구,개봉동,구로구_개봉동,116900233,개봉1치안센터
구로구,개봉동,구로구_개봉동,116900003,삼성그린빌라
구로구,개봉동,구로구_개봉동,116900212,덕성빌라
구로구,개봉동,구로구_개봉동,116900206,선경아트빌라
구로구,개봉동,구로구_개봉동,116900202,개봉교입구
구로구,개봉동,구로구_개봉동,116900200,크로바마트
구로구,개봉동,구로구_개봉동,116900196,대원카센터
구로구,개봉동,구로구_개봉동,116900195,낙원할인마트
구로구,개봉동,구로구_개봉동,116900194,개봉사거리
구로구,개봉동,구로구_개봉동,116900186,한진APT후문
구로구,개봉동,구로구_개봉동,116900185,개봉1동주민센터
구로구,개봉동,구로구_개봉동,116900178,개명초교
구로구,개봉동,구로구_개봉동,116000394,오류동입구
구로구,개봉동,구로구_개봉동,116000402,개봉역입구
구로구,개봉동,구로구_개봉동,116000403,개봉역입구
구로구,개봉동,구로구_개봉동,116000404,개봉교
구로구,개봉동,구로구_개봉동,116000405,개봉교
구로구,개봉동,구로구_개봉동,116900171,대상APT
구로구,개봉동,구로구_개봉동,116900166,영화APT
구로구,개봉동,구로구_개봉동,116900153,성화단지앞
구로구,개봉동,구로구_개봉동,116900239,개봉역
구로구,개봉동,구로구_개봉동,116900240,개봉역
강남구,개포동,강남구_개포동,122000230,구룡중학교앞
강남구,개포동,강남구_개포동,122000231,개포고등학교앞
강남구,개포동,강남구_개포동,122000232,개포1단지
강남구,개포동,강남구_개포동,122000234,개포파크빌리지
강남구,개포동,강남구_개포동,122000235,하나은행사거리
강남구,개포동,강남구_개포동,122000236,현대아파트경남아파트
강남구,개포동,강남구_개포동,122000237,우성3차아파트
강남구,개포동,강남구_개포동,122000238,개일초등학교앞
강남구,개포동,강남구_개포동,122000239,개포고등학교
강남구,개포동,강남구_개포동,122000240,개포1단지연금매장
강남구,개포동,강남구_개포동,122000241,래미안블레스티지아파트
강남구,개포동,강남구_개포동,122000242,개포도서관
강남구,개포동,강남구_개포동,122000243,수도전기공고후문
강남구,개포동,강남구_개포동,122000244,수도전기공고후문
강남구,개포동,강남구_개포동,122000245,디에이치아너힐즈
